u,v,weight,contexts
607,859,4.045053774196793,3
607,883,4.045053774196793,3
607,907,4.045053774196793,3
607,919,4.045053774196793,3
607,967,4.045053774196793,3
607,991,4.045053774196793,3
607,1039,4.045053774196793,3
607,1051,4.045053774196793,3
607,1063,4.045053774196793,3
619,859,4.045053774196793,3
619,883,4.045053774196793,3
619,907,4.045053774196793,3
619,919,4.045053774196793,3
619,967,4.045053774196793,3
619,991,4.045053774196793,3
619,1039,4.045053774196793,3
619,1051,4.045053774196793,3
619,1063,4.045053774196793,3
631,859,4.045053774196793,3
631,883,4.045053774196793,3
631,907,4.045053774196793,3
631,919,4.045053774196793,3
631,967,4.045053774196793,3
631,991,4.045053774196793,3
631,1039,4.045053774196793,3
631,1051,4.045053774196793,3
631,1063,4.045053774196793,3
643,859,4.045053774196793,3
643,883,4.045053774196793,3
643,907,4.045053774196793,3
643,919,4.045053774196793,3
643,967,4.045053774196793,3
643,991,4.045053774196793,3
643,1039,4.045053774196793,3
